%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.Longtitude,field.Altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter
1580350048656185728,190,1580350048656008005,,42.3391133333,-71.0881366667,31.4,327983.106947,4689540.38305,19,T
1580350050158414589,191,1580350050158282041,,42.3391,-71.08813,31.0,327983.619799,4689538.889,19,T
1580350051661167155,192,1580350051660989999,,42.3390866667,-71.0881216667,30.8,327984.269954,4689537.39157,19,T
1580350053164030982,193,1580350053163834095,,42.3390766667,-71.0881133333,30.7,327984.9292,4689536.26429,19,T
1580350056168591128,194,1580350056168426990,,42.33907,-71.0881066667,30.7,327985.460232,4689535.51052,19,T
1580350057671085674,195,1580350057670939922,,42.3390616667,-71.0881033333,30.8,327985.712114,4689534.57842,19,T
1580350059173988988,196,1580350059173778057,,42.3390566667,-71.0881016667,30.9,327985.835782,4689534.01984,19,T
1580350060676776594,197,1580350060676597118,,42.33905,-71.0881,30.7,327985.954906,4689533.27618,19,T
1580350062179043554,198,1580350062178884029,,42.339045,-71.0881,30.7,327985.941272,4689532.72097,19,T
1580350065183921843,199,1580350065183774948,,42.339035,-71.0881016667,30.7,327985.776701,4689531.61392,19,T
1580350066685824528,200,1580350066685673952,,42.339025,-71.0881016667,30.8,327985.749432,4689530.5035,19,T
1580350068188590650,201,1580350068188391923,,42.3390183333,-71.0881033333,31.0,327985.593951,4689529.76658,19,T
1580350069691662948,202,1580350069691133022,,42.339015,-71.0881083333,31.5,327985.172952,4689529.40656,19,T
1580350071193941145,203,1580350071193806886,,42.3390133333,-71.08811,32.1,327985.031105,4689529.22486,19,T
1580350074198672179,204,1580350074198489904,,42.3390133333,-71.0881116667,32.7,327984.893802,4689529.22823,19,T
1580350075701405719,205,1580350075701244115,,42.3390166667,-71.08811,33.1,327985.040194,4689529.595,19,T
1580350077204232023,206,1580350077204094886,,42.3390166667,-71.0881066667,33.3,327985.3148,4689529.58826,19,T
1580350078706706705,207,1580350078706532001,,42.3390183333,-71.0881033333,33.5,327985.593951,4689529.76658,19,T
1580350080209286378,208,1580350080209095954,,42.3390166667,-71.0880983333,33.9,327986.001315,4689529.5714,19,T
1580350083214503704,209,1580350083214315891,,42.33902,-71.0880983333,34.2,327986.010404,4689529.94154,19,T
1580350084717728948,210,1580350084717530012,,42.339025,-71.0881016667,34.6,327985.749432,4689530.5035,19,T
1580350086220226634,211,1580350086220077037,,42.3390266667,-71.0881,34.8,327985.89128,4689530.68519,19,T
1580350087722824808,212,1580350087722645998,,42.3390333333,-71.088095,35.0,327986.321368,4689531.41536,19,T
1580350089224852742,213,1580350089224730968,,42.3390366667,-71.0880916667,35.2,327986.605063,4689531.77876,19,T
1580350092230090637,214,1580350092229933023,,42.3390433333,-71.0880883333,35.5,327986.897847,4689532.5123,19,T
1580350093732538517,215,1580350093732368946,,42.33905,-71.0880833333,35.9,327987.327935,4689533.24247,19,T
1580350095235552310,216,1580350095235368967,,42.3390666667,-71.08808,36.1,327987.647987,4689535.08643,19,T
1580350096738562727,217,1580350096738302946,,42.3390816667,-71.0880783333,36.2,327987.826192,4689536.74869,19,T
1580350098241256000,218,1580350098241108894,,42.3390916667,-71.08808,36.5,327987.716157,4689537.86249,19,T
1580350101245927247,219,1580350101245771884,,42.3391016667,-71.08808,36.8,327987.743426,4689538.97291,19,T
1580350102749117213,220,1580350102748903989,,42.33911,-71.0880833333,37.1,327987.491544,4689539.90501,19,T
1580350104251702911,221,1580350104251555919,,42.3391233333,-71.088085,37.5,327987.390598,4689541.38895,19,T
