%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.utm_zone,field.utm_zone_letter
1581014176271457126,259,1581014176263091087,,42.3402733333,-71.0890433333,0.303333333333,327911.578877,4689671.0269,19,T
1581014177271650862,260,1581014177262737035,,42.3402833333,-71.0890166667,0.3,327913.802961,4689672.08335,19,T
1581014178269558418,261,1581014178262886047,,42.3402966667,-71.0889783333,0.295,327916.997238,4689673.48633,19,T
1581014179263755869,262,1581014179261554956,,42.3403183333,-71.08893,0.295,327921.038048,4689675.79443,19,T
1581014180269780405,263,1581014180263025045,,42.34034,-71.088875,0.293333333333,327925.628056,4689678.08904,19,T
1581014181269573125,264,1581014181262583017,,42.340365,-71.088815,0.29,327930.639053,4689680.74368,19,T
1581014182269958336,265,1581014182262301921,,42.3403933333,-71.0887483333,0.29,327936.208339,4689683.75497,19,T
1581014183267672280,266,1581014183261074066,,42.3404233333,-71.088675,0.29,327942.331365,4689686.93784,19,T
1581014184269877218,267,1581014184261569976,,42.3404533333,-71.0886,0.288333333333,327948.591685,4689690.11735,19,T
1581014185268431941,268,1581014185260755062,,42.340485,-71.0885216667,0.288333333333,327955.131145,4689693.47518,19,T
1581014186268013250,269,1581014186260307073,,42.3405166667,-71.0884416667,0.286666666667,327961.807897,4689696.82966,19,T
1581014187267926787,270,1581014187260750055,,42.3405516667,-71.088355,0.286666666667,327969.042932,4689700.54079,19,T
1581014188265982234,271,1581014188261076927,,42.3405883333,-71.088265,0.288333333333,327976.557104,4689704.43025,19,T
1581014189268600681,272,1581014189260711908,,42.340625,-71.0881716667,0.29,327984.345866,4689708.31298,19,T
1581014190267861756,273,1581014190260849952,,42.3406666667,-71.088075,0.293333333333,327992.422852,4689712.74418,19,T
1581014191267552761,274,1581014191260976076,,42.3407066667,-71.08798,0.293333333333,328000.357983,4689716.9937,19,T
1581014192269230036,275,1581014192261456012,,42.3407466667,-71.0878833333,0.296666666667,328008.430404,4689721.23985,19,T
1581014193268597620,276,1581014193261303901,,42.3407866667,-71.0877883333,0.303333333333,328016.365516,4689725.48939,19,T
1581014194268651344,277,1581014194261627912,,42.340815,-71.0877016667,0.278333333333,328023.582315,4689728.46029,19,T
1581014195267603108,278,1581014195260947942,,42.3408483333,-71.0876133333,0.275,328030.950038,4689731.98304,19,T
1581014196267425483,279,1581014196260469913,,42.34088,-71.0875283333,0.273333333333,328038.038612,4689735.32747,19,T
1581014197266628500,280,1581014197259946107,,42.3409116667,-71.0874466667,0.271666666667,328044.852581,4689738.67865,19,T
1581014198266346187,281,1581014198259567022,,42.3409416667,-71.0873666667,0.273333333333,328051.524701,4689741.84813,19,T
1581014199267103230,282,1581014199259596109,,42.34097,-71.0872933333,0.273333333333,328057.643078,4689744.84603,19,T
1581014200266181720,283,1581014200259269952,,42.340995,-71.0872266667,0.275,328063.203169,4689747.48728,19,T
1581014201267245733,284,1581014201259602069,,42.3410166667,-71.0871633333,0.276666666667,328068.479573,4689749.76513,19,T
1581014202267654459,285,1581014202258954048,,42.3410366667,-71.0871033333,0.276666666667,328073.476833,4689751.86465,19,T
1581014203266578242,286,1581014203259264945,,42.3410616667,-71.0870433333,0.278333333333,328078.487718,4689754.51939,19,T
1581014204267304112,287,1581014204259449005,,42.3410883333,-71.0869816667,0.28,328083.64044,4689757.35583,19,T
1581014205266498064,288,1581014205259176015,,42.34112,-71.08692,0.281666666667,328088.806785,4689760.74749,19,T
1581014206268004818,289,1581014206261034965,,42.3411533333,-71.0868583333,0.281666666667,328093.977667,4689764.32422,19,T
1581014207268009943,290,1581014207260560035,,42.3411916667,-71.0867933333,0.283333333333,328099.436766,4689768.44943,19,T
1581014208269410527,291,1581014208262125968,,42.3412316667,-71.08673,0.281666666667,328104.763102,4689772.76308,19,T
1581014209268605204,292,1581014209261579036,,42.341275,-71.0866666667,0.28,328110.098516,4689777.44688,19,T
1581014210269984185,293,1581014210260979890,,42.3413183333,-71.0866016667,0.278333333333,328115.57122,4689782.12732,19,T
1581014211268903423,294,1581014211261096954,,42.341365,-71.0865366667,0.278333333333,328121.053,4689787.17789,19,T
1581014212268928738,295,1581014212261887073,,42.3414116667,-71.08647,0.276666666667,328126.67207,4689792.22511,19,T
1581014213267933819,296,1581014213261529922,,42.34146,-71.086405,0.276666666667,328132.158376,4689797.46077,19,T
1581014214268676390,297,1581014214261404991,,42.3415133333,-71.0863366667,0.285,328137.932892,4689803.2449,19,T
1581014215269767767,298,1581014215261712074,,42.3415583333,-71.0862716667,0.261666666667,328143.410098,4689808.11043,19,T
1581014216268259909,299,1581014216261290073,,42.3416066667,-71.0862066667,0.248333333333,328148.896379,4689813.3461,19,T
1581014217268407409,300,1581014217261882066,,42.3416583333,-71.0861433333,0.238333333333,328154.254436,4689818.95528,19,T
1581014218270217641,301,1581014218261611938,,42.3417083333,-71.0860833333,0.23,328159.33335,4689824.38614,19,T
1581014219269569276,302,1581014219261195898,,42.3417616667,-71.086025,0.221666666667,328164.28404,4689830.19051,19,T
1581014220269078969,303,1581014220261369943,,42.3418116667,-71.085965,0.216666666667,328169.362939,4689835.62137,19,T
1581014221267820168,304,1581014221261368036,,42.3418666667,-71.0859083333,0.205,328174.180857,4689841.61418,19,T
1581014222268774294,305,1581014222260948896,,42.34192,-71.0858466667,0.198333333333,328179.406116,4689847.41182,19,T
1581014223268898730,306,1581014223260946035,,42.34197,-71.085785,0.195,328184.622287,4689852.83933,19,T
1581014224269431506,307,1581014224261924028,,42.34202,-71.0857233333,0.193333333333,328189.83845,4689858.26684,19,T
1581014225268469104,308,1581014225262087106,,42.3420666667,-71.0856666667,0.191666666667,328194.633637,4689863.33431,19,T
1581014226271506860,309,1581014226262681007,,42.3421116667,-71.0856116667,0.19,328199.286982,4689868.22008,19,T
1581014227269386239,310,1581014227262072086,,42.3421533333,-71.08556,0.19,328203.656649,4689872.74245,19,T
1581014228265961193,311,1581014228261497020,,42.3421916667,-71.08551,0.188333333333,328207.879936,4689876.89805,19,T
1581014229269565805,312,1581014229261907100,,42.34223,-71.0854633333,0.188333333333,328211.828626,4689881.06039,19,T
1581014230268870741,313,1581014230261519908,,42.3422633333,-71.0854216667,0.186666666667,328215.351807,4689884.67762,19,T
1581014231267887206,314,1581014231261282920,,42.3422933333,-71.0853816667,0.183333333333,328218.72861,4689887.92807,19,T
1581014232268449194,315,1581014232261960983,,42.34232,-71.0853433333,0.176666666667,328221.959036,4689890.81176,19,T
1581014233269109350,316,1581014233261949062,,42.34235,-71.0853066667,0.173333333333,328225.061242,4689894.06895,19,T
1581014234268844509,317,1581014234261214017,,42.3423766667,-71.0852666667,0.171666666667,328228.428959,4689896.94927,19,T
1581014235268493139,318,1581014235261364936,,42.3424066667,-71.0852266667,0.173333333333,328231.80575,4689900.19973,19,T
1581014236262650318,319,1581014236261025905,,42.3424433333,-71.08519,0.17,328234.926102,4689904.19721,19,T
1581014237268316346,320,1581014237261568069,,42.342475,-71.0851483333,0.173333333333,328238.444721,4689907.62938,19,T
1581014238269495905,321,1581014238262193918,,42.342505,-71.0851083333,0.175,328241.821503,4689910.87985,19,T
1581014239268306087,322,1581014239261471986,,42.3425316667,-71.08507,0.185,328245.051909,4689913.76354,19,T
1581014240269664006,323,1581014240262120962,,42.342555,-71.0850416667,0.19,328247.449465,4689916.2973,19,T
1581014241269375038,324,1581014241261924028,,42.3425683333,-71.0850233333,0.193333333333,328248.996019,4689917.74083,19,T
1581014242270763943,325,1581014242262371063,,42.342575,-71.0850133333,0.195,328249.837943,4689918.46091,19,T
1581014243267969639,326,1581014243261178016,,42.34258,-71.085005,0.195,328250.538034,4689918.99929,19,T
1581014244269633938,327,1581014244262217044,,42.34258,-71.0850033333,0.196666666667,328250.675329,4689918.99592,19,T
1581014245270629373,328,1581014245263820886,,42.34258,-71.0850033333,0.196666666667,328250.675329,4689918.99592,19,T
1581014246269944079,329,1581014246263156890,,42.34258,-71.0850033333,0.196666666667,328250.675329,4689918.99592,19,T
1581014247270897303,330,1581014247263318061,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014248270756506,331,1581014248263001918,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014249270135870,332,1581014249263052940,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014250270684963,333,1581014250263047933,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014251268840855,334,1581014251262455940,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014252269733079,335,1581014252262408018,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014253269467530,336,1581014253262744903,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014254268709279,337,1581014254261842966,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014255268362183,338,1581014255261965990,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014256270389611,339,1581014256263360977,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014257269456876,340,1581014257262949943,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014258270132449,341,1581014258263031959,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014259267283308,342,1581014259261708974,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014260267137441,343,1581014260265209913,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014261269260624,344,1581014261261960983,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014262268817364,345,1581014262262639999,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014263267827526,346,1581014263261193037,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014264266566408,347,1581014264261399984,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014265268165859,348,1581014265261436939,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014266269132458,349,1581014266261730909,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014267266391591,350,1581014267260961055,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014268268864044,351,1581014268261852025,,42.3425783333,-71.0850033333,0.196666666667,328250.67079,4689918.81085,19,T
1581014269270201849,352,1581014269262181997,,42.3425766667,-71.085005,0.195,328250.528957,4689918.62915,19,T
1581014270266146092,353,1581014270261157035,,42.3425766667,-71.0850033333,0.195,328250.666252,4689918.62578,19,T
1581014271268836299,354,1581014271261338949,,42.3425816667,-71.0849966667,0.195,328251.229048,4689919.16753,19,T
1581014272267890303,355,1581014272261621952,,42.34259,-71.084985,0.196666666667,328252.212805,4689920.06931,19,T
1581014273269236549,356,1581014273262002944,,42.3425983333,-71.0849716667,0.196666666667,328253.333857,4689920.96773,19,T
1581014274269577901,357,1581014274262126922,,42.3426066667,-71.0849616667,0.198333333333,328254.180318,4689921.87289,19,T
1581014275268300872,358,1581014275261379003,,42.3426116667,-71.084955,0.198333333333,328254.743113,4689922.41463,19,T
1581014276268704775,359,1581014276261728048,,42.3426133333,-71.0849516667,0.198333333333,328255.022241,4689922.59297,19,T
1581014277269077860,360,1581014277262140989,,42.3426133333,-71.08495,0.198333333333,328255.159536,4689922.5896,19,T
1581014278269522297,361,1581014278261507034,,42.3426133333,-71.0849466667,0.198333333333,328255.434126,4689922.58287,19,T
1581014279268137918,362,1581014279261320114,,42.3426166667,-71.0849416667,0.198333333333,328255.855088,4689922.94291,19,T
1581014280270202821,363,1581014280262522935,,42.3426216667,-71.0849333333,0.198333333333,328256.555177,4689923.48129,19,T
1581014281269454969,364,1581014281262195110,,42.3426316667,-71.0849216667,0.201666666667,328257.543471,4689924.56815,19,T
1581014282268541152,365,1581014282261380910,,42.34264,-71.084905,0.2,328258.939112,4689925.45984,19,T
1581014283270913278,366,1581014283261207103,,42.34265,-71.0848833333,0.201666666667,328260.751175,4689926.52649,19,T
1581014284267942641,367,1581014284261275053,,42.3426566667,-71.0848616667,0.201666666667,328262.554161,4689927.22301,19,T
1581014285270060738,368,1581014285261854887,,42.3426633333,-71.0848483333,0.205,328263.670673,4689927.93636,19,T
1581014286268858065,369,1581014286262487888,,42.3426666667,-71.08484,0.206666666667,328264.366223,4689928.28967,19,T
1581014287268398476,370,1581014287261729955,,42.3426716667,-71.0848366667,0.205,328264.654427,4689928.83815,19,T
1581014288265337515,371,1581014288261768102,,42.3426766667,-71.084835,0.203333333333,328264.805336,4689929.39,19,T
1581014289270149433,372,1581014289262721061,,42.3426766667,-71.084835,0.205,328264.805336,4689929.39,19,T
1581014290268284908,373,1581014290261677980,,42.34268,-71.084835,0.206666666667,328264.814412,4689929.76014,19,T
1581014291269035130,374,1581014291261451005,,42.3426833333,-71.0848333333,0.206666666667,328264.960782,4689930.12691,19,T
1581014292270736010,375,1581014292261384963,,42.3426883333,-71.08483,0.208333333333,328265.248986,4689930.67539,19,T
1581014293269847049,376,1581014293261603116,,42.3426933333,-71.08482,0.215,328266.086369,4689931.21041,19,T
1581014294268167334,377,1581014294261538028,,42.34269,-71.0848016667,0.213333333333,328267.587537,4689930.80323,19,T
1581014295268411956,378,1581014295261717081,,42.3426716667,-71.0847733333,0.208333333333,328269.871634,4689928.71023,19,T
1581014296270432756,379,1581014296262284994,,42.3426433333,-71.084735,0.203333333333,328272.952276,4689925.4866,19,T
1581014297269691291,380,1581014297262386083,,42.342615,-71.0846833333,0.21,328277.131281,4689922.23604,19,T
1581014298268771355,381,1581014298262315988,,42.3425783333,-71.0846283333,0.21,328281.562193,4689918.0534,19,T
1581014299269248992,382,1581014299261411905,,42.34253,-71.084565,0.208333333333,328286.647825,4689912.55844,19,T
1581014300268097698,383,1581014300260633945,,42.3424833333,-71.0845016667,0.203333333333,328291.738002,4689907.24855,19,T
1581014301269097796,384,1581014301261039972,,42.3424233333,-71.0844383333,0.193333333333,328296.791891,4689900.4581,19,T
1581014302265449361,385,1581014302260483026,,42.3423616667,-71.08437,0.181666666667,328302.25314,4689893.47249,19,T
1581014303268495308,386,1581014303261156082,,42.3423066667,-71.0842966667,0.175,328308.144434,4689887.21707,19,T
1581014304267450722,387,1581014304260586023,,42.3422483333,-71.08422,0.178333333333,328314.301257,4689880.58478,19,T
1581014305268271761,388,1581014305261034965,,42.342185,-71.0841416667,0.201666666667,328320.581779,4689873.39391,19,T
1581014306267775132,389,1581014306261594057,,42.3421316667,-71.0840533333,0.225,328327.713307,4689867.29329,19,T
1581014307269261959,390,1581014307261759042,,42.3420766667,-71.0839666667,0.24,328334.703016,4689861.01097,19,T
1581014308268872447,391,1581014308261435985,,42.3420216667,-71.0838783333,0.25,328341.830034,4689854.72529,19,T
1581014309268560017,392,1581014309262181997,,42.3419666667,-71.0837916667,0.26,328348.819769,4689848.44299,19,T
1581014310268648902,393,1581014310260993957,,42.341915,-71.08371,0.268333333333,328355.406696,4689842.54093,19,T
1581014311267562229,394,1581014311260600090,,42.3418666667,-71.083635,0.275,328361.453519,4689837.02247,19,T
1581014312267854436,395,1581014312261147022,,42.34182,-71.0835683333,0.283333333333,328366.818403,4689831.70591,19,T
1581014313268006957,396,1581014313261679887,,42.3417783333,-71.0835133333,0.291666666667,328371.235822,4689826.96812,19,T
1581014314268450413,397,1581014314261048078,,42.3417466667,-71.083475,0.296666666667,328374.307487,4689823.3744,19,T
1581014315267249111,398,1581014315260932922,,42.34172,-71.0834533333,0.321666666667,328376.019789,4689820.36953,19,T
1581014316269462716,399,1581014316262475013,,42.341705,-71.0834466667,0.348333333333,328376.528164,4689818.69044,19,T
1581014317270447815,400,1581014317261634111,,42.341705,-71.0834466667,0.345,328376.528164,4689818.69044,19,T
1581014318267781718,401,1581014318259919881,,42.341705,-71.0834466667,0.345,328376.528164,4689818.69044,19,T
1581014319266856844,402,1581014319259692907,,42.341705,-71.0834466667,0.345,328376.528164,4689818.69044,19,T
1581014320268841149,403,1581014320261042118,,42.341705,-71.0834466667,0.345,328376.528164,4689818.69044,19,T
1581014321267387858,404,1581014321260687112,,42.341705,-71.0834466667,0.345,328376.528164,4689818.69044,19,T
1581014322268556378,405,1581014322260653972,,42.341705,-71.0834466667,0.345,328376.528164,4689818.69044,19,T
1581014323268973543,406,1581014323260503053,,42.341705,-71.0834466667,0.345,328376.528164,4689818.69044,19,T
1581014324267180024,407,1581014324259958982,,42.341705,-71.0834466667,0.345,328376.528164,4689818.69044,19,T
1581014325265339605,408,1581014325260075092,,42.341705,-71.0834466667,0.345,328376.528164,4689818.69044,19,T
1581014326267461656,409,1581014326259941101,,42.341705,-71.0834466667,0.345,328376.528164,4689818.69044,19,T
1581014327267596476,410,1581014327259391069,,42.341705,-71.0834466667,0.345,328376.528164,4689818.69044,19,T
1581014328268357380,411,1581014328261082887,,42.341705,-71.0834466667,0.346666666667,328376.528164,4689818.69044,19,T
1581014329267424089,412,1581014329260385036,,42.341705,-71.0834466667,0.346666666667,328376.528164,4689818.69044,19,T
1581014330267524043,413,1581014330259818077,,42.341705,-71.0834466667,0.346666666667,328376.528164,4689818.69044,19,T
1581014331268069615,414,1581014331259825944,,42.341705,-71.0834466667,0.346666666667,328376.528164,4689818.69044,19,T
1581014332267726856,415,1581014332259896993,,42.341705,-71.0834466667,0.346666666667,328376.528164,4689818.69044,19,T
1581014333268380224,416,1581014333260163068,,42.341705,-71.0834466667,0.346666666667,328376.528164,4689818.69044,19,T
1581014334269098479,417,1581014334260519981,,42.341705,-71.0834466667,0.346666666667,328376.528164,4689818.69044,19,T
1581014335264547336,418,1581014335259680032,,42.3417016667,-71.0834433333,0.346666666667,328376.793688,4689818.31357,19,T
1581014336267147015,419,1581014336260442018,,42.341695,-71.08343,0.348333333333,328377.873925,4689817.54637,19,T
1581014337268511860,420,1581014337261095046,,42.3416816667,-71.0834133333,0.35,328379.210618,4689816.03216,19,T
1581014338270619436,421,1581014338262439012,,42.341665,-71.08339,0.351666666667,328381.08743,4689814.13436,19,T
1581014339269094386,422,1581014339262223005,,42.3416416667,-71.08336,0.353333333333,328383.495293,4689811.48282,19,T
1581014340270426640,423,1581014340262831926,,42.34161,-71.0833166667,0.353333333333,328386.978862,4689807.87901,19,T
1581014341268713743,424,1581014341262208938,,42.3415716667,-71.0832616667,0.355,328391.405379,4689803.51137,19,T
1581014342268645047,425,1581014342261754989,,42.3415283333,-71.0832,0.356666666667,328396.367488,4689798.57507,19,T
1581014343269642883,426,1581014343261718034,,42.3414833333,-71.0831333333,0.361666666667,328401.736963,4689793.44361,19,T
1581014344269378479,427,1581014344262581110,,42.3414366667,-71.0830616667,0.361666666667,328407.513804,4689788.117,19,T
1581014345270085323,428,1581014345262885093,,42.3413883333,-71.0829883333,0.366666666667,328413.423418,4689782.60195,19,T
1581014346270073062,429,1581014346263680934,,42.3413366667,-71.0829133333,0.368333333333,328419.461272,4689776.71341,19,T
1581014347267336875,430,1581014347262164115,,42.3412816667,-71.082835,0.371666666667,328425.764666,4689770.448,19,T
1581014348265624131,431,1581014348262022018,,42.3412266667,-71.0827583333,0.371666666667,328431.930772,4689764.18596,19,T
1581014349270205333,432,1581014349262749910,,42.3411733333,-71.0826816667,0.378333333333,328438.101423,4689758.109,19,T
1581014350270163596,433,1581014350262438058,,42.3411183333,-71.0826066667,0.381666666667,328444.130253,4689751.85034,19,T
1581014351268917682,434,1581014351260795116,,42.341065,-71.082535,0.386666666667,328449.88903,4689745.78347,19,T
1581014352263953601,435,1581014352261221885,,42.3410133333,-71.082465,0.386666666667,328455.515052,4689739.90505,19,T
1581014353268933817,436,1581014353262200117,,42.3409633333,-71.0823966667,0.39,328461.008317,4689734.21507,19,T
1581014354268682070,437,1581014354261710882,,42.340915,-71.0823333333,0.395,328466.094227,4689728.72024,19,T
1581014355268515213,438,1581014355261259078,,42.34087,-71.082275,0.403333333333,328470.777313,4689723.60565,19,T
1581014356268981565,439,1581014356261776924,,42.3408316667,-71.082225,0.408333333333,328474.79204,4689719.24816,19,T
1581014357269837239,440,1581014357262411117,,42.3408,-71.0821816667,0.411666666667,328478.275703,4689715.6444,19,T
1581014358268178064,441,1581014358261885881,,42.3407783333,-71.0821516667,0.416666666667,328480.68817,4689713.17796,19,T
1581014359269067114,442,1581014359261743068,,42.340765,-71.082135,0.423333333333,328482.024905,4689711.66378,19,T
1581014360268832087,443,1581014360262275934,,42.3407616667,-71.08213,0.425,328482.427739,4689711.28355,19,T
1581014361269543369,444,1581014361261487960,,42.34076,-71.0821283333,0.43,328482.560506,4689711.09512,19,T
1581014362269007421,445,1581014362261581897,,42.3407566667,-71.0821283333,0.44,328482.551442,4689710.72498,19,T
1581014363268244448,446,1581014363261548995,,42.3407533333,-71.0821266667,0.448333333333,328482.679677,4689710.35147,19,T
1581014364269774273,447,1581014364262618064,,42.34075,-71.0821233333,0.456666666667,328482.945212,4689709.97461,19,T
1581014365270155942,448,1581014365262056112,,42.3407466667,-71.0821216667,0.465,328483.073447,4689709.6011,19,T
1581014366269558686,449,1581014366262665987,,42.3407466667,-71.08212,0.463333333333,328483.210746,4689709.59774,19,T
1581014367269245023,450,1581014367261441946,,42.3407466667,-71.08212,0.463333333333,328483.210746,4689709.59774,19,T
1581014368270252336,451,1581014368261991024,,42.3407466667,-71.08212,0.463333333333,328483.210746,4689709.59774,19,T
1581014369270485175,452,1581014369262145042,,42.3407466667,-71.08212,0.463333333333,328483.210746,4689709.59774,19,T
1581014370269705837,453,1581014370262590885,,42.3407466667,-71.08212,0.463333333333,328483.210746,4689709.59774,19,T
1581014371270105003,454,1581014371261677980,,42.3407466667,-71.08212,0.463333333333,328483.210746,4689709.59774,19,T
1581014372268963112,455,1581014372261749029,,42.3407466667,-71.08212,0.463333333333,328483.210746,4689709.59774,19,T
1581014373269008154,456,1581014373262164115,,42.3407466667,-71.08212,0.463333333333,328483.210746,4689709.59774,19,T
1581014374269244614,457,1581014374261496067,,42.3407466667,-71.08212,0.463333333333,328483.210746,4689709.59774,19,T
1581014375269813289,458,1581014375261457920,,42.3407466667,-71.08212,0.463333333333,328483.210746,4689709.59774,19,T
1581014376269521197,459,1581014376263020038,,42.3407466667,-71.08212,0.463333333333,328483.210746,4689709.59774,19,T
1581014377269165442,460,1581014377262290954,,42.3407466667,-71.08212,0.463333333333,328483.210746,4689709.59774,19,T
1581014378268598199,461,1581014378261672019,,42.3407466667,-71.08212,0.463333333333,328483.210746,4689709.59774,19,T
1581014379268085037,462,1581014379261523962,,42.3407466667,-71.08212,0.463333333333,328483.210746,4689709.59774,19,T
1581014380269221349,463,1581014380262135028,,42.3407466667,-71.08212,0.463333333333,328483.210746,4689709.59774,19,T
1581014381269645286,464,1581014381262475967,,42.3407466667,-71.08212,0.465,328483.210746,4689709.59774,19,T
1581014382269125668,465,1581014382262536048,,42.3407466667,-71.08212,0.465,328483.210746,4689709.59774,19,T
1581014383268579898,466,1581014383262048006,,42.3407466667,-71.08212,0.465,328483.210746,4689709.59774,19,T
1581014384268632979,467,1581014384261745929,,42.3407466667,-71.08212,0.465,328483.210746,4689709.59774,19,T
1581014385268359982,468,1581014385261640071,,42.3407416667,-71.0821166667,0.47,328483.471749,4689709.03581,19,T
1581014386268656018,469,1581014386261696100,,42.34073,-71.0821033333,0.473333333333,328484.538419,4689707.71341,19,T
1581014387269233844,470,1581014387261337041,,42.3407133333,-71.0820816667,0.476666666667,328486.27799,4689705.819,19,T
1581014388268754958,471,1581014388262326955,,42.3406916667,-71.0820533333,0.478333333333,328488.553164,4689703.35593,19,T
1581014389268888604,472,1581014389261954069,,42.3406666667,-71.08202,0.48,328491.231174,4689700.51263,19,T
1581014390266510905,473,1581014390261671066,,42.34064,-71.0819833333,0.481666666667,328494.179253,4689697.47754,19,T
1581014391267606428,474,1581014391261190891,,42.3406133333,-71.0819483333,0.485,328496.990035,4689694.44581,19,T
1581014392268972992,475,1581014392261672019,,42.340585,-71.0819133333,0.486666666667,328499.796289,4689691.22901,19,T
1581014393268982324,476,1581014393261626958,,42.34056,-71.0818833333,0.475,328502.199709,4689688.39244,19,T
1581014394266547758,477,1581014394261337995,,42.3405366667,-71.081865,0.468333333333,328503.646566,4689685.76448,19,T
1581014395267453229,478,1581014395260111093,,42.3405116667,-71.0818666667,0.453333333333,328503.441297,4689682.99178,19,T
1581014396268257825,479,1581014396261389970,,42.3404833333,-71.081885,0.443333333333,328501.853969,4689679.88256,19,T
1581014397269230087,480,1581014397262362957,,42.34045,-71.0819183333,0.435,328499.017348,4689676.24838,19,T
1581014398268569705,481,1581014398261511087,,42.340415,-71.0819633333,0.423333333333,328495.215094,4689672.45266,19,T
1581014399269115996,482,1581014399260838031,,42.3403783333,-71.0820133333,0.411666666667,328490.996405,4689668.48196,19,T
1581014400270022409,483,1581014400262088060,,42.3403383333,-71.082065,0.405,328486.631347,4689664.14449,19,T
1581014401269423592,484,1581014401262350082,,42.3402966667,-71.08212,0.398333333333,328481.987153,4689659.62867,19,T
1581014402268321598,485,1581014402261353969,,42.3402516667,-71.08218,0.39,328476.921988,4689654.75279,19,T
1581014403268254061,486,1581014403261169910,,42.340205,-71.082245,0.378333333333,328471.440383,4689649.70194,19,T
1581014404268543716,487,1581014404261681079,,42.3401566667,-71.0823083333,0.366666666667,328466.091538,4689644.46266,19,T
1581014405271014266,488,1581014405263628959,,42.3401133333,-71.0823633333,0.356666666667,328461.442785,4689639.76178,19,T
1581014406268075714,489,1581014406261554002,,42.3400783333,-71.0824116667,0.351666666667,328457.365891,4689635.97281,19,T
1581014407267803263,490,1581014407260987997,,42.3400566667,-71.0824466667,0.345,328454.423657,4689633.63751,19,T
1581014408264615875,491,1581014408260613918,,42.3400416667,-71.0824633333,0.333333333333,328453.009858,4689632.0055,19,T
1581014409268346135,492,1581014409261599063,,42.340035,-71.0824716667,0.325,328452.305224,4689631.28203,19,T
1581014410270775731,493,1581014410262367963,,42.34003,-71.0824783333,0.318333333333,328451.742424,4689630.74027,19,T
1581014411271452519,494,1581014411265419960,,42.340025,-71.082485,0.313333333333,328451.179624,4689630.19851,19,T
1581014412272183902,495,1581014412264555931,,42.340015,-71.0824983333,0.305,328450.054023,4689629.11498,19,T
1581014413270586472,496,1581014413264008045,,42.3399966667,-71.0825233333,0.296666666667,328447.944653,4689627.12965,19,T
1581014414270904755,497,1581014414264717102,,42.3399683333,-71.0825566667,0.29,328445.121582,4689624.0507,19,T
1581014415269907644,498,1581014415263710021,,42.3399333333,-71.082595,0.285,328441.868475,4689620.24156,19,T
1581014416270494371,499,1581014416264408111,,42.339895,-71.0826383333,0.276666666667,328438.194395,4689616.07237,19,T
1581014417270837024,500,1581014417264727115,,42.339855,-71.0826833333,0.268333333333,328434.378478,4689611.72147,19,T
1581014418270630780,501,1581014418264417886,,42.3398133333,-71.082735,0.263333333333,328430.008818,4689607.19896,19,T
1581014419270622713,502,1581014419264384984,,42.33977,-71.0827933333,0.26,328425.085414,4689602.50483,19,T
1581014420272453752,503,1581014420264677047,,42.339725,-71.082855,0.258333333333,328419.882868,4689597.63236,19,T
1581014421271022099,504,1581014421264688968,,42.33968,-71.0829183333,0.255,328414.543013,4689592.76326,19,T
1581014422271434722,505,1581014422264251947,,42.3396316667,-71.08298,0.251666666667,328409.331385,4689587.52066,19,T
1581014423269942974,506,1581014423263856887,,42.339585,-71.08304,0.245,328404.261585,4689582.45977,19,T
1581014424270936660,507,1581014424264698028,,42.3395433333,-71.0830966667,0.241666666667,328399.479983,4689577.94736,19,T
