%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1581017885233032462,12600,0,,0.1813,-0.0819,0.3574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885257673137,12601,0,,0.1813,-0.0807,0.3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885282774737,12602,0,,0.1813,-0.0806,0.3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885307867645,12603,0,,0.1845,-0.0888,0.3577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885332632570,12604,0,,0.1812,-0.091,0.3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885357858194,12605,0,,0.1845,-0.083,0.3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885382618314,12606,0,,0.1802,-0.0841,0.3574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885407958137,12607,0,,0.1823,-0.0864,0.3638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885433208370,12608,0,,0.1833,-0.0944,0.3603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885457424753,12609,0,,0.1824,-0.083,0.3587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885482765522,12610,0,,0.1824,-0.0819,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885507690118,12611,0,,0.1834,-0.091,0.3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885532465704,12612,0,,0.1791,-0.092,0.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885557471080,12613,0,,0.1823,-0.0886,0.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885582594943,12614,0,,0.1813,-0.084,0.3699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885607577489,12615,0,,0.1823,-0.0886,0.3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885632633231,12616,0,,0.1813,-0.0874,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885657699131,12617,0,,0.1824,-0.084,0.3737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885682511627,12618,0,,0.1812,-0.0909,0.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885708166063,12619,0,,0.1801,-0.0909,0.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885733056879,12620,0,,0.1814,-0.0772,0.3673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885757494092,12621,0,,0.1813,-0.0817,0.3698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885782771874,12622,0,,0.1802,-0.0875,0.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885807622601,12623,0,,0.1791,-0.084,0.3698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885833612677,12624,0,,0.1813,-0.0842,0.3562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885857843636,12625,0,,0.1835,-0.075,0.3611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885883775269,12626,0,,0.1824,-0.0772,0.3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885908329103,12627,0,,0.1813,-0.084,0.3699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885933067356,12628,0,,0.1824,-0.0796,0.3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885957948134,12629,0,,0.1846,-0.0773,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017885983787119,12630,0,,0.1813,-0.0829,0.3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886007753274,12631,0,,0.1824,-0.0841,0.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886034169738,12632,0,,0.1833,-0.0945,0.3578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886058543884,12633,0,,0.1812,-0.0909,0.3638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886083755756,12634,0,,0.1846,-0.0762,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886107719165,12635,0,,0.1814,-0.075,0.3622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886133607384,12636,0,,0.1823,-0.091,0.3589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886157696851,12637,0,,0.1834,-0.0876,0.3601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886183722585,12638,0,,0.1836,-0.0728,0.3573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886207693867,12639,0,,0.1802,-0.0887,0.3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886233567931,12640,0,,0.1834,-0.0864,0.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886259320264,12641,0,,0.1823,-0.092,0.3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886284848093,12642,0,,0.1801,-0.0931,0.3738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886308574179,12643,0,,0.1834,-0.0864,0.3651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886333651367,12644,0,,0.1834,-0.0875,0.3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886358601223,12645,0,,0.1823,-0.0909,0.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886383299909,12646,0,,0.1813,-0.0874,0.3749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886408345688,12647,0,,0.1823,-0.0932,0.3677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886433625512,12648,0,,0.1812,-0.0898,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886458003163,12649,0,,0.1813,-0.083,0.3587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886483385361,12650,0,,0.1813,-0.0818,0.3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886507895406,12651,0,,0.1856,-0.0819,0.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886533208526,12652,0,,0.1812,-0.0897,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886557746914,12653,0,,0.1824,-0.083,0.3562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886582824668,12654,0,,0.1813,-0.0841,0.3599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886608003536,12655,0,,0.1824,-0.0772,0.3673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886632964874,12656,0,,0.1813,-0.0817,0.3711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886658053671,12657,0,,0.1856,-0.083,0.3651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886682835284,12658,0,,0.1824,-0.0841,0.3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886708071502,12659,0,,0.1824,-0.0842,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886732902258,12660,0,,0.1813,-0.0796,0.3586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886758428720,12661,0,,0.1844,-0.0921,0.3702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886783026107,12662,0,,0.1823,-0.0864,0.3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886807881662,12663,0,,0.1845,-0.0877,0.3565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886832994220,12664,0,,0.1813,-0.0807,0.3586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886857430066,12665,0,,0.1812,-0.092,0.3713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886882865621,12666,0,,0.1823,-0.0909,0.3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886907609862,12667,0,,0.1824,-0.0817,0.3736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886932658739,12668,0,,0.1834,-0.0864,0.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886957577315,12669,0,,0.1812,-0.092,0.3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017886982687570,12670,0,,0.1813,-0.0852,0.3674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887007628610,12671,0,,0.1835,-0.0818,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887032458801,12672,0,,0.1823,-0.0932,0.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887058362063,12673,0,,0.1801,-0.0955,0.3639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887083110389,12674,0,,0.1824,-0.0784,0.3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887107680869,12675,0,,0.1835,-0.0784,0.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887132460094,12676,0,,0.1802,-0.0863,0.3699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887157434969,12677,0,,0.1813,-0.0806,0.3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887183199821,12678,0,,0.1812,-0.0932,0.3651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887207391294,12679,0,,0.1834,-0.0853,0.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887232862763,12680,0,,0.1813,-0.0807,0.3611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887257368288,12681,0,,0.1835,-0.0807,0.3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887282720420,12682,0,,0.1823,-0.0932,0.3652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887307200533,12683,0,,0.1844,-0.091,0.3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887333588691,12684,0,,0.1866,-0.0865,0.3603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887357366339,12685,0,,0.1834,-0.083,0.3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887382192643,12686,0,,0.1834,-0.0921,0.3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887407353952,12687,0,,0.1834,-0.0899,0.3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887433564195,12688,0,,0.1845,-0.0842,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887457619164,12689,0,,0.1834,-0.0899,0.3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887483775043,12690,0,,0.1834,-0.0898,0.3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887507608058,12691,0,,0.1834,-0.0886,0.3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887533935165,12692,0,,0.1802,-0.0886,0.3712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887557971022,12693,0,,0.1823,-0.0853,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887583781785,12694,0,,0.1823,-0.0898,0.3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887607806877,12695,0,,0.1823,-0.092,0.3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887634082916,12696,0,,0.1823,-0.0921,0.3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887657521402,12697,0,,0.1855,-0.0899,0.3578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887683620593,12698,0,,0.1834,-0.0875,0.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887707445044,12699,0,,0.1812,-0.0897,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887733638514,12700,0,,0.1802,-0.084,0.3736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887758484215,12701,0,,0.1813,-0.0841,0.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887783430568,12702,0,,0.1844,-0.0955,0.3716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887809032639,12703,0,,0.1801,-0.092,0.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887833370167,12704,0,,0.1823,-0.0875,0.3713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887858318745,12705,0,,0.1812,-0.0897,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887883845589,12706,0,,0.1824,-0.0852,0.3712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887908487659,12707,0,,0.1845,-0.0842,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887933326048,12708,0,,0.1813,-0.0807,0.3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887958459143,12709,0,,0.1813,-0.0841,0.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017887983334284,12710,0,,0.1824,-0.0795,0.3736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888009458160,12711,0,,0.1823,-0.0853,0.3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888033208930,12712,0,,0.1834,-0.0865,0.3564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888058366904,12713,0,,0.1824,-0.0772,0.3673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888083204761,12714,0,,0.1813,-0.0818,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888108228886,12715,0,,0.1812,-0.0887,0.3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888133617510,12716,0,,0.1823,-0.0864,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888158270155,12717,0,,0.1823,-0.0864,0.3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888183601916,12718,0,,0.1802,-0.0818,0.3586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888208162112,12719,0,,0.1844,-0.0932,0.3703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888233328480,12720,0,,0.1823,-0.0899,0.3576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888258258294,12721,0,,0.1812,-0.0887,0.3563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888283056769,12722,0,,0.1824,-0.083,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888307927544,12723,0,,0.1812,-0.0875,0.3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888332802452,12724,0,,0.1812,-0.0955,0.3677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888357693896,12725,0,,0.1834,-0.0875,0.3726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888383500469,12726,0,,0.1834,-0.0875,0.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888407611295,12727,0,,0.178,-0.0897,0.3698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888432992170,12728,0,,0.1802,-0.0818,0.3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888457744559,12729,0,,0.1824,-0.0818,0.3699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888482741632,12730,0,,0.1791,-0.0851,0.3698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888507882712,12731,0,,0.1801,-0.0931,0.3713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888532646941,12732,0,,0.1802,-0.0887,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888557602335,12733,0,,0.1845,-0.0842,0.3589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888582690224,12734,0,,0.1812,-0.0897,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888607629883,12735,0,,0.1824,-0.0841,0.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888632610884,12736,0,,0.1823,-0.0876,0.3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888657697076,12737,0,,0.1846,-0.0785,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888683210276,12738,0,,0.1813,-0.0863,0.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888707551621,12739,0,,0.1813,-0.084,0.3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888733114855,12740,0,,0.1834,-0.0911,0.3552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888757412917,12741,0,,0.1833,-0.0921,0.3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888782480485,12742,0,,0.1846,-0.0773,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888808525288,12743,0,,0.1813,-0.0818,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888832294545,12744,0,,0.1812,-0.0932,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888857588581,12745,0,,0.1834,-0.0898,0.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888884012580,12746,0,,0.1856,-0.082,0.3576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888907800708,12747,0,,0.1813,-0.0818,0.3611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888933696177,12748,0,,0.1812,-0.0898,0.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888957859886,12749,0,,0.1823,-0.0909,0.3651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017888983787658,12750,0,,0.1781,-0.0851,0.3722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889008304847,12751,0,,0.1844,-0.0899,0.3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889034038963,12752,0,,0.1833,-0.0932,0.3677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889058895842,12753,0,,0.1802,-0.084,0.3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889083481843,12754,0,,0.1812,-0.0898,0.3638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889108758528,12755,0,,0.1834,-0.0898,0.3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889133878082,12756,0,,0.1813,-0.0817,0.3698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889158549459,12757,0,,0.1813,-0.0841,0.3599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889183838245,12758,0,,0.1812,-0.0886,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889208547536,12759,0,,0.1813,-0.0852,0.3712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889233550958,12760,0,,0.1802,-0.0851,0.3748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889258471112,12761,0,,0.1835,-0.0796,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889283478652,12762,0,,0.1824,-0.0818,0.3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889308497874,12763,0,,0.1846,-0.0761,0.3711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889333670711,12764,0,,0.1812,-0.0897,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889358457712,12765,0,,0.1834,-0.0876,0.3589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889383633093,12766,0,,0.1813,-0.0853,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889408518434,12767,0,,0.1825,-0.0727,0.3697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889434561647,12768,0,,0.1802,-0.0875,0.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889458317829,12769,0,,0.1823,-0.0921,0.3639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889483499193,12770,0,,0.178,-0.0874,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889508366765,12771,0,,0.1814,-0.0784,0.3673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889533759943,12772,0,,0.1802,-0.0841,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889558755907,12773,0,,0.1855,-0.0933,0.3629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889583114887,12774,0,,0.1823,-0.0921,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889607937768,12775,0,,0.1845,-0.0808,0.3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889633446969,12776,0,,0.1824,-0.0785,0.3586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889658173022,12777,0,,0.1833,-0.0978,0.3691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889683106274,12778,0,,0.1823,-0.0898,0.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889707847733,12779,0,,0.1812,-0.0887,0.3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889733204191,12780,0,,0.1835,-0.0785,0.3599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889757866466,12781,0,,0.1867,-0.083,0.3714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889782689602,12782,0,,0.1812,-0.0921,0.3601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889808377301,12783,0,,0.1833,-0.0922,0.3553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889832674823,12784,0,,0.1834,-0.0853,0.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889857985540,12785,0,,0.1856,-0.0864,0.3714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889883220815,12786,0,,0.1812,-0.0898,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889907863769,12787,0,,0.1845,-0.0876,0.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889932696126,12788,0,,0.1845,-0.0875,0.3726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889958070104,12789,0,,0.1834,-0.0886,0.3714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017889983000106,12790,0,,0.1792,-0.0829,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890007667585,12791,0,,0.1813,-0.0817,0.3736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890032638472,12792,0,,0.1802,-0.0863,0.3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890057612197,12793,0,,0.1834,-0.0898,0.3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890082504895,12794,0,,0.1802,-0.0852,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890107554528,12795,0,,0.1846,-0.0772,0.3712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890132559531,12796,0,,0.1823,-0.0898,0.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890157903274,12797,0,,0.1823,-0.0898,0.3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890182564646,12798,0,,0.1802,-0.0852,0.3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890207854343,12799,0,,0.1814,-0.0761,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890233497285,12800,0,,0.1824,-0.0818,0.3674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890257667033,12801,0,,0.1835,-0.0807,0.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890282745382,12802,0,,0.1824,-0.0796,0.3611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890307776676,12803,0,,0.1823,-0.0875,0.3638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890334080470,12804,0,,0.1802,-0.0851,0.3699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890357983573,12805,0,,0.1813,-0.0806,0.3698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890383765009,12806,0,,0.1844,-0.0922,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890407906214,12807,0,,0.1845,-0.0819,0.3638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890434779950,12808,0,,0.1813,-0.0841,0.3674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017890457760966,12809,0,,0.1834,-0.0853,0.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
